artist,album,track_name,track_id,popularity,speechiness,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Grant Macdonald,Ram Ranch 53,Ram Ranch 53,7M5a8mAMZYfLxtzr8jCavf,0,0.174,0.152,0.993,0,-0.808,1,0.174,0.502,0.0,0.374,0.121,147.84,audio_features,7M5a8mAMZYfLxtzr8jCavf,spotify:track:7M5a8mAMZYfLxtzr8jCavf,https://api.spotify.com/v1/tracks/7M5a8mAMZYfLxtzr8jCavf,https://api.spotify.com/v1/audio-analysis/7M5a8mAMZYfLxtzr8jCavf,360228,3
Grant Macdonald,Ram Ranch 54,Ram Ranch 54,3Kp2h71yFFr6otspJIhtGX,0,0.405,0.384,0.944,1,-1.828,1,0.405,0.212,0.0,0.104,0.548,82.685,audio_features,3Kp2h71yFFr6otspJIhtGX,spotify:track:3Kp2h71yFFr6otspJIhtGX,https://api.spotify.com/v1/tracks/3Kp2h71yFFr6otspJIhtGX,https://api.spotify.com/v1/audio-analysis/3Kp2h71yFFr6otspJIhtGX,440455,5
Grant Macdonald,Ram Ranch 55,Ram Ranch 55,2gdOzBA3AUOsnYKYtUCoTX,0,0.287,0.444,0.864,4,-2.65,0,0.287,0.596,2.65e-06,0.633,0.744,104.47,audio_features,2gdOzBA3AUOsnYKYtUCoTX,spotify:track:2gdOzBA3AUOsnYKYtUCoTX,https://api.spotify.com/v1/tracks/2gdOzBA3AUOsnYKYtUCoTX,https://api.spotify.com/v1/audio-analysis/2gdOzBA3AUOsnYKYtUCoTX,575496,3
Grant Macdonald,Ram Ranch 56,Ram Ranch 56,2wHkZGzSAFSmNziSAbJB0Z,0,0.108,0.351,0.923,9,-2.626,1,0.108,0.215,0.0,0.313,0.743,81.202,audio_features,2wHkZGzSAFSmNziSAbJB0Z,spotify:track:2wHkZGzSAFSmNziSAbJB0Z,https://api.spotify.com/v1/tracks/2wHkZGzSAFSmNziSAbJB0Z,https://api.spotify.com/v1/audio-analysis/2wHkZGzSAFSmNziSAbJB0Z,317011,3
Grant Macdonald,Ram Ranch 57,Ram Ranch 57,6fnoLDW4LUP2P6LE0M60Ao,0,0.172,0.285,0.929,7,-1.865,0,0.172,0.0425,0.0,0.142,0.351,100.319,audio_features,6fnoLDW4LUP2P6LE0M60Ao,spotify:track:6fnoLDW4LUP2P6LE0M60Ao,https://api.spotify.com/v1/tracks/6fnoLDW4LUP2P6LE0M60Ao,https://api.spotify.com/v1/audio-analysis/6fnoLDW4LUP2P6LE0M60Ao,381464,4
Grant Macdonald,Ram Ranch 58,Ram Ranch 58,5XwmHrzuJUq2jz8qxtgwik,0,0.264,0.362,0.979,2,-2.738,1,0.264,0.0432,0.0,0.547,0.645,104.278,audio_features,5XwmHrzuJUq2jz8qxtgwik,spotify:track:5XwmHrzuJUq2jz8qxtgwik,https://api.spotify.com/v1/tracks/5XwmHrzuJUq2jz8qxtgwik,https://api.spotify.com/v1/audio-analysis/5XwmHrzuJUq2jz8qxtgwik,540529,4
Grant Macdonald,Ram Ranch 59,Ram Ranch 59,34iPdPIsaZHVWZoMPL6YHD,3,0.361,0.399,0.93,2,-2.603,1,0.361,0.288,0.0,0.377,0.511,115.99,audio_features,34iPdPIsaZHVWZoMPL6YHD,spotify:track:34iPdPIsaZHVWZoMPL6YHD,https://api.spotify.com/v1/tracks/34iPdPIsaZHVWZoMPL6YHD,https://api.spotify.com/v1/audio-analysis/34iPdPIsaZHVWZoMPL6YHD,374486,4
Grant Macdonald,Ram Ranch 60,Ram Ranch 60,2MKFrlyjxxMJnfwbIgCatu,0,0.198,0.299,0.934,11,-2.282,0,0.198,0.299,0.0,0.337,0.671,134.017,audio_features,2MKFrlyjxxMJnfwbIgCatu,spotify:track:2MKFrlyjxxMJnfwbIgCatu,https://api.spotify.com/v1/tracks/2MKFrlyjxxMJnfwbIgCatu,https://api.spotify.com/v1/audio-analysis/2MKFrlyjxxMJnfwbIgCatu,354208,4
Grant Macdonald,Ram Ranch 61,Ram Ranch 61,0YIvHDEBWsyWyfQ1O1ubJW,1,0.462,0.411,0.915,11,-2.757,0,0.462,0.574,0.0,0.311,0.578,83.346,audio_features,0YIvHDEBWsyWyfQ1O1ubJW,spotify:track:0YIvHDEBWsyWyfQ1O1ubJW,https://api.spotify.com/v1/tracks/0YIvHDEBWsyWyfQ1O1ubJW,https://api.spotify.com/v1/audio-analysis/0YIvHDEBWsyWyfQ1O1ubJW,520210,3
Grant Macdonald,Ram Ranch 62,Ram Ranch 62,2A9jFtjmc9AH8CLJRCH1ZA,0,0.295,0.376,0.97,10,-2.412,0,0.295,0.101,0.0,0.13,0.67,139.629,audio_features,2A9jFtjmc9AH8CLJRCH1ZA,spotify:track:2A9jFtjmc9AH8CLJRCH1ZA,https://api.spotify.com/v1/tracks/2A9jFtjmc9AH8CLJRCH1ZA,https://api.spotify.com/v1/audio-analysis/2A9jFtjmc9AH8CLJRCH1ZA,534469,3
Grant Macdonald,Ram Ranch 63,Ram Ranch 63,3qlEjbzJAq84HuhL5UrpbN,0,0.234,0.306,0.929,11,-3.546,0,0.234,0.309,2.5e-06,0.943,0.597,147.311,audio_features,3qlEjbzJAq84HuhL5UrpbN,spotify:track:3qlEjbzJAq84HuhL5UrpbN,https://api.spotify.com/v1/tracks/3qlEjbzJAq84HuhL5UrpbN,https://api.spotify.com/v1/audio-analysis/3qlEjbzJAq84HuhL5UrpbN,446256,4
Grant Macdonald,Ram Ranch 64,Ram Ranch 64,7KqwrfneVDytlVi1YL4YVw,0,0.373,0.372,0.982,11,-2.836,0,0.373,0.161,0.0,0.82,0.423,94.719,audio_features,7KqwrfneVDytlVi1YL4YVw,spotify:track:7KqwrfneVDytlVi1YL4YVw,https://api.spotify.com/v1/tracks/7KqwrfneVDytlVi1YL4YVw,https://api.spotify.com/v1/audio-analysis/7KqwrfneVDytlVi1YL4YVw,255886,4
Grant Macdonald,Ram Ranch 65,Ram Ranch 65,6nzNxxzOYD4ncaRIXCFZZo,0,0.251,0.246,0.987,11,-2.773,1,0.251,0.0626,0.0,0.385,0.365,107.879,audio_features,6nzNxxzOYD4ncaRIXCFZZo,spotify:track:6nzNxxzOYD4ncaRIXCFZZo,https://api.spotify.com/v1/tracks/6nzNxxzOYD4ncaRIXCFZZo,https://api.spotify.com/v1/audio-analysis/6nzNxxzOYD4ncaRIXCFZZo,452966,5
Grant Macdonald,Ram Ranch 66,Ram Ranch 66,6akeFljGLUg2dwhHugGECo,0,0.243,0.256,0.921,11,-2.963,0,0.243,0.252,0.0,0.585,0.626,67.257,audio_features,6akeFljGLUg2dwhHugGECo,spotify:track:6akeFljGLUg2dwhHugGECo,https://api.spotify.com/v1/tracks/6akeFljGLUg2dwhHugGECo,https://api.spotify.com/v1/audio-analysis/6akeFljGLUg2dwhHugGECo,403407,3
Grant Macdonald,Ram Ranch 67,Ram Ranch 67,1ykKMqEoOh4D1b4CMQcHtP,0,0.19,0.214,0.923,7,-2.559,1,0.19,0.588,0.0,0.223,0.773,85.462,audio_features,1ykKMqEoOh4D1b4CMQcHtP,spotify:track:1ykKMqEoOh4D1b4CMQcHtP,https://api.spotify.com/v1/tracks/1ykKMqEoOh4D1b4CMQcHtP,https://api.spotify.com/v1/audio-analysis/1ykKMqEoOh4D1b4CMQcHtP,697974,4
Grant Macdonald,Ram Ranch 68,Ram Ranch 68,4eumlJ23ekOCsfk0VabgPu,0,0.127,0.286,0.935,5,-2.501,1,0.127,0.424,0.0,0.227,0.57,93.8,audio_features,4eumlJ23ekOCsfk0VabgPu,spotify:track:4eumlJ23ekOCsfk0VabgPu,https://api.spotify.com/v1/tracks/4eumlJ23ekOCsfk0VabgPu,https://api.spotify.com/v1/audio-analysis/4eumlJ23ekOCsfk0VabgPu,668563,4
Grant Macdonald,Ram Ranch 69,Ram Ranch 69,6OtnD1H99ayN00gfSWP5mc,9,0.277,0.349,0.939,9,-2.732,0,0.277,0.514,0.0,0.109,0.571,116.636,audio_features,6OtnD1H99ayN00gfSWP5mc,spotify:track:6OtnD1H99ayN00gfSWP5mc,https://api.spotify.com/v1/tracks/6OtnD1H99ayN00gfSWP5mc,https://api.spotify.com/v1/audio-analysis/6OtnD1H99ayN00gfSWP5mc,481939,3
Grant Macdonald,Ram Ranch 70,Ram Ranch 70,5Cn9MeZ2eZAJ3pd0S9huyf,0,0.273,0.457,0.906,11,-2.358,1,0.273,0.48,0.0,0.166,0.704,121.264,audio_features,5Cn9MeZ2eZAJ3pd0S9huyf,spotify:track:5Cn9MeZ2eZAJ3pd0S9huyf,https://api.spotify.com/v1/tracks/5Cn9MeZ2eZAJ3pd0S9huyf,https://api.spotify.com/v1/audio-analysis/5Cn9MeZ2eZAJ3pd0S9huyf,393033,4
Grant Macdonald,Ram Ranch 71,Ram Ranch 71,45UbwGQVkYf5JegLEB25le,0,0.191,0.285,0.93,7,-2.472,1,0.191,0.683,7.92e-05,0.645,0.811,110.023,audio_features,45UbwGQVkYf5JegLEB25le,spotify:track:45UbwGQVkYf5JegLEB25le,https://api.spotify.com/v1/tracks/45UbwGQVkYf5JegLEB25le,https://api.spotify.com/v1/audio-analysis/45UbwGQVkYf5JegLEB25le,432248,3
Grant Macdonald,Ram Ranch 72,Ram Ranch 72,7wm89kr2vIEYFmIR0eN8Ut,1,0.254,0.407,0.886,2,-2.532,1,0.254,0.663,0.0,0.306,0.758,126.153,audio_features,7wm89kr2vIEYFmIR0eN8Ut,spotify:track:7wm89kr2vIEYFmIR0eN8Ut,https://api.spotify.com/v1/tracks/7wm89kr2vIEYFmIR0eN8Ut,https://api.spotify.com/v1/audio-analysis/7wm89kr2vIEYFmIR0eN8Ut,526645,4
Grant Macdonald,Ram Ranch 73,Ram Ranch 73,7pPdEXkjTFRrE0WEYmnfMI,0,0.251,0.335,0.947,2,-1.902,1,0.251,0.412,0.0,0.135,0.703,121.348,audio_features,7pPdEXkjTFRrE0WEYmnfMI,spotify:track:7pPdEXkjTFRrE0WEYmnfMI,https://api.spotify.com/v1/tracks/7pPdEXkjTFRrE0WEYmnfMI,https://api.spotify.com/v1/audio-analysis/7pPdEXkjTFRrE0WEYmnfMI,514800,3
Grant Macdonald,Ram Ranch 74,Ram Ranch 74,4HyNMInJ8fcpT3Wfwsdgbg,0,0.369,0.493,0.879,11,-3.283,1,0.369,0.606,0.0,0.657,0.771,131.733,audio_features,4HyNMInJ8fcpT3Wfwsdgbg,spotify:track:4HyNMInJ8fcpT3Wfwsdgbg,https://api.spotify.com/v1/tracks/4HyNMInJ8fcpT3Wfwsdgbg,https://api.spotify.com/v1/audio-analysis/4HyNMInJ8fcpT3Wfwsdgbg,370595,5
Grant Macdonald,Ram Ranch 75,Ram Ranch 75,3Bt5FR6TU9uoFm84u8uIuW,0,0.102,0.303,0.908,0,-2.535,1,0.102,0.212,0.0,0.335,0.596,117.802,audio_features,3Bt5FR6TU9uoFm84u8uIuW,spotify:track:3Bt5FR6TU9uoFm84u8uIuW,https://api.spotify.com/v1/tracks/3Bt5FR6TU9uoFm84u8uIuW,https://api.spotify.com/v1/audio-analysis/3Bt5FR6TU9uoFm84u8uIuW,501311,4
Grant Macdonald,Ram Ranch 76,Ram Ranch 76,5mRgwepUNpyZWOUutylQXn,0,0.267,0.168,0.974,11,-3.413,0,0.267,0.259,1.59e-05,0.931,0.15,76.652,audio_features,5mRgwepUNpyZWOUutylQXn,spotify:track:5mRgwepUNpyZWOUutylQXn,https://api.spotify.com/v1/tracks/5mRgwepUNpyZWOUutylQXn,https://api.spotify.com/v1/audio-analysis/5mRgwepUNpyZWOUutylQXn,623390,3
Grant Macdonald,Ram Ranch 77,Ram Ranch 77,62tF8Y5kYGv2Dbmj87KsOt,1,0.237,0.309,0.962,7,-1.773,0,0.237,0.485,0.0,0.597,0.686,116.684,audio_features,62tF8Y5kYGv2Dbmj87KsOt,spotify:track:62tF8Y5kYGv2Dbmj87KsOt,https://api.spotify.com/v1/tracks/62tF8Y5kYGv2Dbmj87KsOt,https://api.spotify.com/v1/audio-analysis/62tF8Y5kYGv2Dbmj87KsOt,652383,4
Grant Macdonald,Ram Ranch 78,Ram Ranch 78,1k9MX2zRRHNuCzQG1cmqez,0,0.307,0.296,0.952,9,-3.065,1,0.307,0.384,0.0,0.309,0.64,109.362,audio_features,1k9MX2zRRHNuCzQG1cmqez,spotify:track:1k9MX2zRRHNuCzQG1cmqez,https://api.spotify.com/v1/tracks/1k9MX2zRRHNuCzQG1cmqez,https://api.spotify.com/v1/audio-analysis/1k9MX2zRRHNuCzQG1cmqez,541813,4
Grant Macdonald,Ram Ranch 79,Ram Ranch 79,0cIVvyl84EcdZnNQ1OiW22,0,0.134,0.309,0.901,2,-3.416,1,0.134,0.686,0.0,0.377,0.747,117.768,audio_features,0cIVvyl84EcdZnNQ1OiW22,spotify:track:0cIVvyl84EcdZnNQ1OiW22,https://api.spotify.com/v1/tracks/0cIVvyl84EcdZnNQ1OiW22,https://api.spotify.com/v1/audio-analysis/0cIVvyl84EcdZnNQ1OiW22,529790,4
Grant Macdonald,Ram Ranch 80,Ram Ranch 80,7N3XVZQRhDZQ5TLtiTLbAT,0,0.119,0.325,0.855,0,-3.786,1,0.119,0.449,0.0,0.303,0.537,123.799,audio_features,7N3XVZQRhDZQ5TLtiTLbAT,spotify:track:7N3XVZQRhDZQ5TLtiTLbAT,https://api.spotify.com/v1/tracks/7N3XVZQRhDZQ5TLtiTLbAT,https://api.spotify.com/v1/audio-analysis/7N3XVZQRhDZQ5TLtiTLbAT,515336,5
Grant Macdonald,Ram Ranch 81,Ram Ranch 81,0pAFVbVA75sIIDZyG1naq4,0,0.307,0.317,0.975,2,-2.747,1,0.307,0.517,0.0,0.439,0.491,131.665,audio_features,0pAFVbVA75sIIDZyG1naq4,spotify:track:0pAFVbVA75sIIDZyG1naq4,https://api.spotify.com/v1/tracks/0pAFVbVA75sIIDZyG1naq4,https://api.spotify.com/v1/audio-analysis/0pAFVbVA75sIIDZyG1naq4,451357,3
Grant Macdonald,Ram Ranch 82,Ram Ranch 82,6f01hK7aBxrq5Pi5WDqB43,0,0.134,0.291,0.95,5,-1.87,0,0.134,0.476,0.0,0.42,0.708,115.64,audio_features,6f01hK7aBxrq5Pi5WDqB43,spotify:track:6f01hK7aBxrq5Pi5WDqB43,https://api.spotify.com/v1/tracks/6f01hK7aBxrq5Pi5WDqB43,https://api.spotify.com/v1/audio-analysis/6f01hK7aBxrq5Pi5WDqB43,609289,4
Grant Macdonald,Ram Ranch 83,Ram Ranch 83,3yISdGzQ4OfQ4KD4R6M0b4,0,0.296,0.489,0.779,7,-6.21,1,0.296,0.013,0.0,0.485,0.387,123.803,audio_features,3yISdGzQ4OfQ4KD4R6M0b4,spotify:track:3yISdGzQ4OfQ4KD4R6M0b4,https://api.spotify.com/v1/tracks/3yISdGzQ4OfQ4KD4R6M0b4,https://api.spotify.com/v1/audio-analysis/3yISdGzQ4OfQ4KD4R6M0b4,544939,4
Grant Macdonald,Ram Ranch 84,Ram Ranch 84,1U31Nw1KEHlQnryZvRsJj5,0,0.301,0.357,0.94,8,-3.664,1,0.301,0.267,0.0,0.337,0.433,121.72,audio_features,1U31Nw1KEHlQnryZvRsJj5,spotify:track:1U31Nw1KEHlQnryZvRsJj5,https://api.spotify.com/v1/tracks/1U31Nw1KEHlQnryZvRsJj5,https://api.spotify.com/v1/audio-analysis/1U31Nw1KEHlQnryZvRsJj5,488847,4
Grant Macdonald,Ram Ranch 85,Ram Ranch 85,015duP5xbwErYSFKngObGi,15,0.273,0.3,0.951,9,-2.7,1,0.273,0.27,0.0,0.428,0.683,109.382,audio_features,015duP5xbwErYSFKngObGi,spotify:track:015duP5xbwErYSFKngObGi,https://api.spotify.com/v1/tracks/015duP5xbwErYSFKngObGi,https://api.spotify.com/v1/audio-analysis/015duP5xbwErYSFKngObGi,543449,3
Grant Macdonald,Ram Ranch 86,Ram Ranch 86,0sTyR5GwUzhyvDJ3DgQWPF,1,0.108,0.317,0.921,7,-2.196,1,0.108,0.267,0.0,0.279,0.68,120.931,audio_features,0sTyR5GwUzhyvDJ3DgQWPF,spotify:track:0sTyR5GwUzhyvDJ3DgQWPF,https://api.spotify.com/v1/tracks/0sTyR5GwUzhyvDJ3DgQWPF,https://api.spotify.com/v1/audio-analysis/0sTyR5GwUzhyvDJ3DgQWPF,498072,5
Grant Macdonald,Ram Ranch 87,Ram Ranch 87,1oVn4QPFUUX1eqZQjhIj64,1,0.318,0.434,0.868,11,-3.058,0,0.318,0.617,0.0,0.132,0.783,123.709,audio_features,1oVn4QPFUUX1eqZQjhIj64,spotify:track:1oVn4QPFUUX1eqZQjhIj64,https://api.spotify.com/v1/tracks/1oVn4QPFUUX1eqZQjhIj64,https://api.spotify.com/v1/audio-analysis/1oVn4QPFUUX1eqZQjhIj64,557910,5
Grant Macdonald,Ram Ranch 88,Ram Ranch 88,6ZHdeWsANfoMnEHruOBY3n,1,0.197,0.308,0.873,11,-3.138,0,0.197,0.473,0.0,0.692,0.725,140.728,audio_features,6ZHdeWsANfoMnEHruOBY3n,spotify:track:6ZHdeWsANfoMnEHruOBY3n,https://api.spotify.com/v1/tracks/6ZHdeWsANfoMnEHruOBY3n,https://api.spotify.com/v1/audio-analysis/6ZHdeWsANfoMnEHruOBY3n,472584,4
Grant Macdonald,Ram Ranch 89,Ram Ranch 89,2qFpybO7HvDhGXvlNBI3hb,0,0.0613,0.612,0.855,1,-9.735,0,0.0613,0.00126,0.000171,0.473,0.474,129.973,audio_features,2qFpybO7HvDhGXvlNBI3hb,spotify:track:2qFpybO7HvDhGXvlNBI3hb,https://api.spotify.com/v1/tracks/2qFpybO7HvDhGXvlNBI3hb,https://api.spotify.com/v1/audio-analysis/2qFpybO7HvDhGXvlNBI3hb,548720,4
Grant Macdonald,Ram Ranch 90,Ram Ranch 90,3xUMF6Iu7CsUKrW1suhD0M,0,0.204,0.226,0.94,6,-2.843,0,0.204,0.322,0.0,0.376,0.668,82.74,audio_features,3xUMF6Iu7CsUKrW1suhD0M,spotify:track:3xUMF6Iu7CsUKrW1suhD0M,https://api.spotify.com/v1/tracks/3xUMF6Iu7CsUKrW1suhD0M,https://api.spotify.com/v1/audio-analysis/3xUMF6Iu7CsUKrW1suhD0M,574073,4
Grant Macdonald,Ram Ranch 91,Ram Ranch 91,66o4uyVSynrlf2tesTstNz,0,0.215,0.145,0.967,11,-2.603,0,0.215,0.242,0.0,0.57,0.629,66.284,audio_features,66o4uyVSynrlf2tesTstNz,spotify:track:66o4uyVSynrlf2tesTstNz,https://api.spotify.com/v1/tracks/66o4uyVSynrlf2tesTstNz,https://api.spotify.com/v1/audio-analysis/66o4uyVSynrlf2tesTstNz,660707,4
Grant Macdonald,Ram Ranch 92,Ram Ranch 92,4RDrBygUHKElQpTZ8Dy2F7,0,0.0883,0.142,0.911,5,-2.841,1,0.0883,0.152,0.0,0.339,0.541,173.975,audio_features,4RDrBygUHKElQpTZ8Dy2F7,spotify:track:4RDrBygUHKElQpTZ8Dy2F7,https://api.spotify.com/v1/tracks/4RDrBygUHKElQpTZ8Dy2F7,https://api.spotify.com/v1/audio-analysis/4RDrBygUHKElQpTZ8Dy2F7,288042,4
Grant Macdonald,Ram Ranch 93,Ram Ranch 93,6Yqx16DqZ5R3DUBuRc6RI2,0,0.299,0.442,0.865,11,-3.419,0,0.299,0.608,0.0,0.126,0.825,128.616,audio_features,6Yqx16DqZ5R3DUBuRc6RI2,spotify:track:6Yqx16DqZ5R3DUBuRc6RI2,https://api.spotify.com/v1/tracks/6Yqx16DqZ5R3DUBuRc6RI2,https://api.spotify.com/v1/audio-analysis/6Yqx16DqZ5R3DUBuRc6RI2,616371,4
Grant Macdonald,Ram Ranch 94,Ram Ranch 94,7tMWmKfIfnfKGcNjjkH9nC,0,0.374,0.355,0.881,10,-3.786,0,0.374,0.06,0.0,0.331,0.745,81.756,audio_features,7tMWmKfIfnfKGcNjjkH9nC,spotify:track:7tMWmKfIfnfKGcNjjkH9nC,https://api.spotify.com/v1/tracks/7tMWmKfIfnfKGcNjjkH9nC,https://api.spotify.com/v1/audio-analysis/7tMWmKfIfnfKGcNjjkH9nC,327347,4
Grant Macdonald,Ram Ranch 95,Ram Ranch 95,5OzEHEQlUkLAUSeaGMNxgV,0,0.253,0.491,0.818,10,-20.792,0,0.253,0.0662,0.00184,0.1,0.0336,123.953,audio_features,5OzEHEQlUkLAUSeaGMNxgV,spotify:track:5OzEHEQlUkLAUSeaGMNxgV,https://api.spotify.com/v1/tracks/5OzEHEQlUkLAUSeaGMNxgV,https://api.spotify.com/v1/audio-analysis/5OzEHEQlUkLAUSeaGMNxgV,292899,3
Grant Macdonald,Ram Ranch 96,Ram Ranch 96,4gvpYoXysGve42DF7BIove,0,0.408,0.429,0.94,10,-3.629,0,0.408,0.0831,0.0,0.498,0.568,135.472,audio_features,4gvpYoXysGve42DF7BIove,spotify:track:4gvpYoXysGve42DF7BIove,https://api.spotify.com/v1/tracks/4gvpYoXysGve42DF7BIove,https://api.spotify.com/v1/audio-analysis/4gvpYoXysGve42DF7BIove,324451,3
Grant Macdonald,Ram Ranch 97,Ram Ranch 97,0dfPAEWDjkEXOl1S8nxtG5,0,0.601,0.33,0.927,7,-5.016,0,0.601,0.47,0.0,0.191,0.274,84.865,audio_features,0dfPAEWDjkEXOl1S8nxtG5,spotify:track:0dfPAEWDjkEXOl1S8nxtG5,https://api.spotify.com/v1/tracks/0dfPAEWDjkEXOl1S8nxtG5,https://api.spotify.com/v1/audio-analysis/0dfPAEWDjkEXOl1S8nxtG5,304775,4
Grant Macdonald,Ram Ranch 98,Ram Ranch 98,2oHkC9x1EzrSHAV2Z6f9WD,0,0.25,0.308,0.924,4,-3.785,0,0.25,0.149,0.0,0.367,0.669,90.592,audio_features,2oHkC9x1EzrSHAV2Z6f9WD,spotify:track:2oHkC9x1EzrSHAV2Z6f9WD,https://api.spotify.com/v1/tracks/2oHkC9x1EzrSHAV2Z6f9WD,https://api.spotify.com/v1/audio-analysis/2oHkC9x1EzrSHAV2Z6f9WD,331096,4
Grant Macdonald,Ram Ranch 99,Ram Ranch 99,6kIbfz4kWqsUIrpEqsU6HT,0,0.397,0.357,0.971,9,-2.719,1,0.397,0.0774,0.0,0.663,0.653,95.38,audio_features,6kIbfz4kWqsUIrpEqsU6HT,spotify:track:6kIbfz4kWqsUIrpEqsU6HT,https://api.spotify.com/v1/tracks/6kIbfz4kWqsUIrpEqsU6HT,https://api.spotify.com/v1/audio-analysis/6kIbfz4kWqsUIrpEqsU6HT,425175,3
Grant Macdonald,Ram Ranch 100,Ram Ranch 100,0qYSXYBbc1uzV7xJgqttKG,2,0.0991,0.335,0.939,10,-2.721,0,0.0991,0.196,3.08e-05,0.777,0.269,119.3,audio_features,0qYSXYBbc1uzV7xJgqttKG,spotify:track:0qYSXYBbc1uzV7xJgqttKG,https://api.spotify.com/v1/tracks/0qYSXYBbc1uzV7xJgqttKG,https://api.spotify.com/v1/audio-analysis/0qYSXYBbc1uzV7xJgqttKG,385649,1
Grant Macdonald,Ram Ranch 101,Ram Ranch 101,5g3hdySLsLYD8S0Ol2Rnpb,0,0.205,0.211,0.95,7,-3.301,1,0.205,0.17,0.209,0.543,0.422,133.945,audio_features,5g3hdySLsLYD8S0Ol2Rnpb,spotify:track:5g3hdySLsLYD8S0Ol2Rnpb,https://api.spotify.com/v1/tracks/5g3hdySLsLYD8S0Ol2Rnpb,https://api.spotify.com/v1/audio-analysis/5g3hdySLsLYD8S0Ol2Rnpb,348444,4
Grant Macdonald,Ram Ranch 102,Ram Ranch 102,4uQpeBuKtKCvM1Vjh5tNnN,0,0.28,0.368,0.962,7,-2.906,1,0.28,0.273,0.00153,0.111,0.399,120.097,audio_features,4uQpeBuKtKCvM1Vjh5tNnN,spotify:track:4uQpeBuKtKCvM1Vjh5tNnN,https://api.spotify.com/v1/tracks/4uQpeBuKtKCvM1Vjh5tNnN,https://api.spotify.com/v1/audio-analysis/4uQpeBuKtKCvM1Vjh5tNnN,341317,4
Grant Macdonald,Ram Ranch 103,Ram Ranch 103,50iQhB5ZzLtf3Mn6lxn40w,0,0.201,0.269,0.972,11,-2.404,0,0.201,0.114,0.0,0.864,0.352,58.428,audio_features,50iQhB5ZzLtf3Mn6lxn40w,spotify:track:50iQhB5ZzLtf3Mn6lxn40w,https://api.spotify.com/v1/tracks/50iQhB5ZzLtf3Mn6lxn40w,https://api.spotify.com/v1/audio-analysis/50iQhB5ZzLtf3Mn6lxn40w,215488,4
Grant Macdonald,Ram Ranch 104,Ram Ranch 104,551iRlSddpJjDOLzRs2VqE,0,0.305,0.334,0.919,8,-3.194,1,0.305,0.124,0.0,0.178,0.437,127.638,audio_features,551iRlSddpJjDOLzRs2VqE,spotify:track:551iRlSddpJjDOLzRs2VqE,https://api.spotify.com/v1/tracks/551iRlSddpJjDOLzRs2VqE,https://api.spotify.com/v1/audio-analysis/551iRlSddpJjDOLzRs2VqE,440980,4
Grant Macdonald,Ram Ranch 105,Ram Ranch 105,5vZQgAOGbLCEXHkC01NkIO,0,0.257,0.698,0.936,2,-3.298,1,0.257,0.151,1.6e-05,0.142,0.634,119.708,audio_features,5vZQgAOGbLCEXHkC01NkIO,spotify:track:5vZQgAOGbLCEXHkC01NkIO,https://api.spotify.com/v1/tracks/5vZQgAOGbLCEXHkC01NkIO,https://api.spotify.com/v1/audio-analysis/5vZQgAOGbLCEXHkC01NkIO,460913,4
Grant Macdonald,Ram Ranch 106,Ram Ranch 106,4mTmPfG7R3zTUL0gCuyC0R,2,0.384,0.449,0.785,1,-3.262,1,0.384,0.614,0.0,0.317,0.483,103.729,audio_features,4mTmPfG7R3zTUL0gCuyC0R,spotify:track:4mTmPfG7R3zTUL0gCuyC0R,https://api.spotify.com/v1/tracks/4mTmPfG7R3zTUL0gCuyC0R,https://api.spotify.com/v1/audio-analysis/4mTmPfG7R3zTUL0gCuyC0R,338079,4
Grant Macdonald,Ram Ranch 107,Ram Ranch 107,4ojh2jxm9gx97TcVoI323b,0,0.196,0.259,0.948,7,-2.237,1,0.196,0.455,0.0,0.602,0.642,98.121,audio_features,4ojh2jxm9gx97TcVoI323b,spotify:track:4ojh2jxm9gx97TcVoI323b,https://api.spotify.com/v1/tracks/4ojh2jxm9gx97TcVoI323b,https://api.spotify.com/v1/audio-analysis/4ojh2jxm9gx97TcVoI323b,263741,4
Grant Macdonald,Ram Ranch 108,Ram Ranch 108,1AJFWNvauHy74XTbT4S4kS,0,0.173,0.359,0.942,2,-2.699,1,0.173,0.424,0.0,0.175,0.701,110.565,audio_features,1AJFWNvauHy74XTbT4S4kS,spotify:track:1AJFWNvauHy74XTbT4S4kS,https://api.spotify.com/v1/tracks/1AJFWNvauHy74XTbT4S4kS,https://api.spotify.com/v1/audio-analysis/1AJFWNvauHy74XTbT4S4kS,333112,3
Grant Macdonald,Ram Ranch 109,Ram Ranch 109,6a9pKxKAfHfRm5bKnQ2oAg,0,0.0697,0.295,0.87,2,-3.728,1,0.0697,0.0952,0.000919,0.512,0.639,126.595,audio_features,6a9pKxKAfHfRm5bKnQ2oAg,spotify:track:6a9pKxKAfHfRm5bKnQ2oAg,https://api.spotify.com/v1/tracks/6a9pKxKAfHfRm5bKnQ2oAg,https://api.spotify.com/v1/audio-analysis/6a9pKxKAfHfRm5bKnQ2oAg,453762,4
